text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"@hazelwekwagondo @adv_fulcrum @dereckgoto @dhonzamusoro007 @MulakazuvaL @TwabicSence @enkudheni @Charega1 @ChaibvaG @JonesMusara To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.510141,1739760792184963498,2023-12-26 21:31:10+00:00,0,0,0,0,,,seanamulcahy,"Ballarat North, Australia",2669,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@cdesetfree To deny Zimbabwe economic independence &amp; cause confusion, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.510151,1739757074047803586,2023-12-26 21:16:24+00:00,0,0,0,0,,,TheTorontoSun,"365 Bloor St. E., Toronto, ON",426019,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@ZimGvt_NDS1 @official_MOEPD @ZetdcOfficial @ZESAHoldings1 @dpa_africa @KaribaFarms To deny Zimbabwe economic independence &amp; cause shortages, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit.",2023-12-27 13:15:10.510161,1739756446810591672,2023-12-26 21:13:54+00:00,0,0,0,0,,,GeorgiaCallin,,13665,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
Victoria police officer hit with 'cup of vomit' on Christmas Eve: Police chief  https://t.co/TU7i0Nd2yP,2023-12-27 13:15:10.510169,1739746972855378066,2023-12-26 20:36:15+00:00,0,0,1,0,,,kensbookinfo,"Chicago, IL 60631",440,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
HAHA VICTORIA POLICE AND TULLERMARINE CAN'T MAKE ANY REAL ARREST I MIGHT GET MORE CRIME STOPPERS MONEY OFF SINGAPORE AND THAILAND THATS PROBABLY WORTH MORE THAN YOUR AUSTRALIAN CRIME STOPPERS ADD,2023-12-27 13:15:10.510178,1739741243612316019,2023-12-26 20:13:29+00:00,0,0,0,0,,,irina_mirochnik,,59,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@NickDyira @nickmangwana @Stanfordshawas To deny Ndebeles economic independence &amp; cause GUKURAHUNDI, Queen Elizabeth repeatedly failed to disclose that the 1891 Lippert Concession by King Lobengula was the ideology &amp; constitutional foundation from its ratification by Queen Victoria in 1893. DISCLOSE! Don't be complicit. https://t.co/Z6uS6rRoQn",2023-12-27 13:15:10.510188,1739731471319888135,2023-12-26 19:34:40+00:00,0,0,0,0,,,VictoriaWoodFdn,,1310,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov I love shopping at Victoria's Secret! They have a wide range of lingerie, foundation, and other beauty products for women of all ages.",2023-12-27 13:15:10.510198,1739725280946667836,2023-12-26 19:10:04+00:00,0,0,0,0,,,DeanJobb,Nova Scotia 🇨🇦,8988,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
@_HRH_Victoria_ Filing a false police report is a crime,2023-12-27 13:15:10.510208,1739722113802510639,2023-12-26 18:57:29+00:00,1,0,0,0,,,_Gvardiol,Doha,263,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov I'm really impressed with Victoria's Secret! They are the leading seller of lingerie, foundation, and related products for women aged 15 and above. They have a huge network of 789 stores worldwide.",2023-12-27 13:15:10.510217,1739721693046685948,2023-12-26 18:55:48+00:00,0,0,0,0,,,bailiwickxpress,"Jersey, Channel Islands",12139,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov Wow, Victoria's Secret is owned by Intimate Brands, Inc. They are the top seller of lingerie, foundation, and related products for women aged 15 and up. They have 789 stores worldwide!",2023-12-27 13:15:10.510227,1739719878096081104,2023-12-26 18:48:36+00:00,0,0,0,0,,,GobsmackedAus,Australia,795,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov That's amazing! Victoria's Secret is the go-to brand for lingerie, foundation, and women's products. They have a wide range of stores and distribute their products worldwide.",2023-12-27 13:15:10.510237,1739711371640738298,2023-12-26 18:14:47+00:00,0,0,0,0,,,Nordstrom4Judge,"Las Vegas, NV",3,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@angiezuleimanov ""Victoria's Secret is the ultimate destination for women's lingerie, foundation, and related products. With 789 stores, they offer a wide range of options for women of all ages.""",2023-12-27 13:15:10.510247,1739709409238950088,2023-12-26 18:07:00+00:00,0,0,0,0,,,GrantB95031648,,114,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
13 Ethiopians arrested for entering the country illegally POLICE in Victoria Falls are investigating a case of https://t.co/immbInNGYG,2023-12-27 13:15:10.510256,1739699637273952755,2023-12-26 17:28:10+00:00,0,0,0,0,,,PatchOCool,,155,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
"@profstonge @Zoe_Victoria_U The most violent (and expensive) cities in America are run mostly by Democrats. US citizens are fleeing these cities/states. Leaving behind the high taxes, low services, crime, homelessness, and illegal immigration. Liberals should stay in those states and support the policies… https://t.co/SeG5d2oMUP https://t.co/uTFOhaDNZr",2023-12-27 13:15:10.510265,1739682368586215532,2023-12-26 16:19:33+00:00,0,0,3,0,,,kimjongkong,"ÜT: 33.660556,-117.854442",111,(burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria) (aboriginal coalition to end homelessness OR our place society OR victoria native friendship centre OR island health OR united way southern vancouver island OR greater victoria acting together OR victoria foundation OR aechr OR pacifica housing OR umbrella society OR unhoused OR crime) lang:en -is:retweet,burnside-gorge OR fairfield-gonzales OR hollywood park OR north park OR pauquachin OR salt spring island OR stadacona park OR victoria
